 | ﻿1
00:38:05 | Her favorite spot's this place on 23rd that literally
00:38:07 | puts everything on a donut.
00:38:14 | As tempting as that sounds,
00:38:17 | I think I'm just gonna head home and chill.
00:38:20 | Chill?
00:38:23 | Later.
00:38:28 | Don't keep her waiting.
00:38:40 | Hey, what are you doing here?
00:38:42 | So the thing is...
00:38:44 | I do wanna walk into work with you.
00:38:56 | Haven't seen you in a while, Dr. Bloom.
00:38:59 | Welcome home.
00:39:16 | Bronx General Emergency Department.
00:39:18 | It's Dr. Lauren Bloom.
00:39:19 | Can I still pick up that shift tonight?
00:39:21 | We could always use another set of hands.
00:39:23 | I'll put you down.
00:40:10 | Morning, sleepyhead.
00:40:14 | Ready for breakfast?
00:40:16 | Well, lunch.
00:40:18 | Bone broth.
00:40:21 | Yummy.
00:40:30 | Oh, Helen texted you all right.
00:40:33 | So many texts.
00:40:35 | Lot of, uh, complicated doctor talk.
00:40:39 | But there's only one thing you need to know right now.
00:40:41 | "Our Domino Chain was a complete success.
00:40:45 | Thank you for never letting us lose hope."
00:40:55 | You can read the rest after you've had your bone broth.
00:41:57 | We'll do it together.
00:42:01 | One piece at a time.
00:42:03 | Until each piece falls into place.
00:42:11 | I got you.
00:42:17 | Synced & corrected by -robtor- www.MY-SUBS.com
