 | ﻿1
00:31:58 | they were suffering from Naegleriasis.
00:32:00 | And our equipment could not see it.
00:32:02 | This may be an ancient strain,
00:32:04 | but it's essentially the same old amoeba.
00:32:07 | Which means today's treatment should still be effective.
00:32:13 | <i>...I'll do mine, and I'm gonna do what it takes</i>
00:32:16 | <i>to keep these bastards in line.</i>
00:32:18 | You asked for proof.
00:32:20 | So?
00:32:24 | Codie Jeffers is going to be fired,
00:32:25 | effective immediately.
00:32:27 | Thank you, Doctor.
00:32:29 | This practice ends with her.
00:32:42 | Grandpa and Grandma are really late.
00:32:44 | They're gonna miss the whole party.
00:32:46 | <i>♪ He can see through</i>
00:32:49 | They're not coming.
00:32:55 | Not tonight, not tomorrow.
00:32:58 | But they have to come.
00:33:00 | It's been forever since we've seen them.
00:33:03 | I'm the only one who even remembers them.
00:33:07 | You know, sweetheart, Grandma and Grandpa...
00:33:12 | They don't really understand our family.
00:33:16 | Is something wrong with our family?
00:33:20 | No, no. God, no.
00:33:22 | There's not a thing wrong with our family.
00:33:24 | Then why don't they want to see us?
00:33:31 | You know, most families,
00:33:33 | they just wind up together... right?
00:33:36 | They don't... they don't have to think about it
00:33:38 | or ever even stop and ask why.
00:33:40 | They just are.
00:33:42 | But you know what is so super-duper special
00:33:44 | about our family?
00:33:46 | What?
00:33:48 | We chose each other.
00:33:52 | I chose you.
00:33:55 | I chose your brothers and your sister.
00:34:01 | And I just wouldn't want it any other way.
00:34:06 | Me either.
00:34:10 | So I'm... I'm gonna stop feeling sorry for myself
00:34:13 | I'm gonna stop feeling sad for me and you,
00:34:16 | and I'm gonna feel sad for Grandma and Grandpa,
00:34:18 | because they are choosing to miss out on all of us.
00:34:24 | All right?
00:34:27 | Okay?
00:34:31 | I love you, kiddo.
00:34:35 | - I love you. - I love you, too.
00:34:44 | <i>♪ You don't need money</i>
00:34:49 | <i>♪ You don't need to try</i>
00:34:53 | <i>♪ We just need to make</i>
00:34:55 | <i>♪ A soul connection</i>
00:34:57 | <i>♪ We need to find</i>
00:35:00 | <i>♪ A soul connection</i>
00:35:03 | <i>♪ To find out</i>
00:35:04 | <i>♪ Find out</i>
00:35:13 | Hey.
00:35:15 | <i>♪ You don't need love</i>
00:35:17 | Hey.
00:35:19 | <i>♪ You don't need to be</i>
00:35:22 | Come with me.
00:35:24 | <i>♪ We just need to make</i>
00:35:26 | <i>♪ A soul connection</i>
00:35:29 | <i>♪ We need to find</i>
00:35:31 | <i>♪ A soul connection</i>
00:35:33 | Oh, Lauren, I thought you left.
00:35:35 | Hey, uh, I want to introduce you to someone.
00:35:37 | This is Dr. Floyd Reynolds, Chief of Cardiac Surgery.
00:35:41 | He can definitely handle a strong, intelligent woman,
00:35:44 | and he is ready for something real.
00:35:47 | Uh, this is Evie Garrison,
00:35:49 | Associate Director of our legal team.
00:35:52 | I think you two are gonna really hit it off.
00:36:01 | Well, that was...
00:36:04 | very Lauren, wasn't it?
00:36:08 | It's nice to meet you, Floyd.
00:36:10 | It's very nice to meet you, too.
00:36:13 | <i>♪ Baby, it's burning</i>
00:36:15 | <i>♪ Looks like we made...</i>
00:36:26 | The treatment's working.
00:36:32 | Looks like this won't be your last adventure.
00:36:39 | Next year, Dad...
00:36:41 | Hawaii.
00:36:43 | I promise.
00:36:56 | Assuming by the outfit that we're not all going
00:36:59 | to die of an ancient virus?
00:37:01 | At least not today.
00:37:03 | It will happen in our lifetime,
00:37:06 | and we are not ready.
00:37:11 | If you'll please excuse me.
00:37:15 | I am so sorry for keeping you waiting.
00:37:16 | Oh, no, you were curing a disease,
00:37:18 | and I was eating, like, 500 shrimp,
00:37:21 | so we're even.
00:37:24 | Ella...
00:37:28 | I never meant to ask you out.
00:37:32 | In fact, I was, um...
00:37:34 | I was attempting to offer you both my tickets,
00:37:37 | but I did not know how to clear it up
00:37:40 | without feeling as foolish as I am feeling right now.
00:37:46 | So we're having the same nervous breakdown all night,
00:37:48 | because I was worried that you thought...
00:37:50 | No, no, no. I was worried that you thought that...
00:37:55 | Wait, so you didn't want to come here at all tonight?
00:37:58 | Why not?
00:38:02 | Every year I used to attend this event with my late wife.
00:38:07 | And being here, uh,
00:38:09 | made me miss her all the more.
00:38:18 | I am so sorry I have been unavailable all night,
00:38:21 | but I am here now, and I am ready to charm you.
00:38:24 | Don't bother.
00:38:27 | Certainly saves me some time.
00:38:31 | Every year the medical director corners me,
00:38:34 | charms me, says whatever they can to get me
00:38:37 | to open up my wallet.
00:38:39 | But you...
00:38:41 | you actually put your patients first...
00:38:44 | above all this.
00:38:48 | I haven't seen that before.
00:38:55 | Big shoes filled...
00:38:58 | and then some.
00:39:49 | Excuse me, um...
00:39:52 | would you like to dance?
00:40:00 | Now, you didn't happen to say something to, uh...
00:40:03 | Andrew Nomura?
00:40:04 | Worth less than $1.2 billion now...
00:40:07 | - Huh. - Thanks to you.
00:40:14 | You're my secret weapon.
00:40:21 | Hmm.
00:40:26 | - Hey. - Hmm?
00:40:28 | I've been thinking about something all night.
00:40:30 | - Coat room. - No.
00:40:32 | - Our living situation. - Yep.
00:40:35 | Well, with baby out of danger,
00:40:38 | I, um... I don't really need
00:40:41 | a doctor living with me anymore.
00:40:43 | Right, well, you know,
00:40:44 | I thought maybe after a few dates...
00:40:46 | I don't need a few dates, Max.
00:40:50 | I just need you.
00:40:56 | Move back in with me.
00:41:08 | What's wrong?
00:41:10 | I...
00:41:12 | I can't.
00:41:17 | Why not?
00:41:25 | I need to tell you...
00:41:28 | about a patient.
00:41:30 | The fund-raiser's over.
00:41:36 | Hold on to me.
00:41:43 | What... what is it?
00:41:46 | And hold on tight.
00:42:02 | Oh, God...
00:42:06 | - Oh, God. - I'm not going anywhere.
00:42:17 | Synced & corrected by -robtor- www.MY-SUBS.com
