 | ﻿1
00:29:29 | I can't. That's too much.
00:29:32 | I was told to use my money
00:29:33 | to help people I care about.
00:29:36 | What else is this for?
00:29:40 | Please.
00:29:47 | Thank you.
00:29:49 | <i>Dr. Stiles to trauma center.</i>
00:29:52 | <i>Dr. Stiles to trauma center.</i>
00:30:03 | I picked a bad time to start failing tests.
00:30:07 | I'm not giving up. Are you?
00:30:11 | You need to know it's okay.
00:30:13 | What's okay?
00:30:15 | That I'm gonna die.
00:30:17 | No.
00:30:18 | No. See, I'm a maestro at this.
00:30:21 | So you're not gonna...
00:30:25 | Right after my transplant,
00:30:28 | my dad asked me what I'd want to do
00:30:30 | if I could do anything.
00:30:33 | I said I wanted to be a pirate.
00:30:36 | So my parents sold a car,
00:30:39 | got a loan,
00:30:41 | and we spent a month on a boat in the Bahamas.
00:30:46 | It was insane.
00:30:48 | We couldn't afford it.
00:30:51 | But at the end of that trip
00:30:53 | I wasn't a sick kid anymore.
00:30:57 | You know why I wanted to be a pirate?
00:31:01 | Me neither.
00:31:03 | I never did before the surgery.
00:31:05 | I always thought...
00:31:07 | maybe it was Luna.
00:31:11 | I have to tell you...
00:31:14 | Luna's heart didn't always have the best taste in guys.
00:31:20 | But it skipped a beat when she met Andy.
00:31:25 | It's like she picked him out just for me.
00:31:29 | Me and Luna learned what it felt like
00:31:32 | to be in love.
00:31:37 | I have a job where I help people.
00:31:42 | I've been all over the world.
00:31:45 | I ran a half-marathon even though people told me not to.
00:31:50 | Last year I won a watermelon-eating contest.
00:31:53 | Which is a real thing and I love them.
00:32:00 | That's why it's okay.
00:32:03 | If it's time for me to go.
00:32:07 | Your sister...
00:32:11 | She gave me a beautiful life.
00:32:16 | It's the other way around.
00:33:36 | You just lost a follower.
00:33:51 | Okay.
00:33:52 | I saw what you said about me online.
00:33:57 | I was, um, surprised.
00:34:00 | My husband read those tweets.
00:34:03 | My co-workers. My friends.
00:34:05 | And if you Google me right now,
00:34:07 | that is the number one thing that pops up.
00:34:12 | Shay, I'm not here to shame you.
00:34:15 | I'm not here to yell at you.
00:34:16 | But I would like you to look at me.
00:34:19 | Please.
00:34:25 | Do you really think that I'm anti-trans?
00:34:31 | I knew it would make people upset when I posted it.
00:34:36 | But I did it anyways.
00:34:39 | I...
00:34:42 | I don't even really know why I posted it.
00:34:46 | Yeah, social media's weird.
00:34:49 | You know, it's like...
00:34:51 | we're not even us when we're on it.
00:34:54 | It's like we're the thing that we wish we were.
00:34:56 | Or even worse,
00:34:58 | we're the thing that we think others want us to be.
00:35:02 | Yeah, I scrolled through your tweets.
00:35:05 | It's powerful stuff.
00:35:08 | I guess.
00:35:09 | No, no, you... it's easy to see why
00:35:10 | you have so many followers.
00:35:12 | It's pretty intense.
00:35:14 | I think it was your GoFundMe campaign for your surgery
00:35:16 | that really put you on the map.
00:35:18 | You got a lot of followers
00:35:20 | that are very excited about that.
00:35:23 | So...
00:35:26 | the rush for surgery,
00:35:28 | the anger when I advised you to wait...
00:35:31 | do you think maybe
00:35:32 | that's really more about you
00:35:34 | being scared to let your followers down?
00:35:39 | They're all counting on me to get it.
00:35:40 | And I told them I would.
00:35:42 | I mean, now, if I make them wait, it's...
00:35:45 | Let 'em wait. I mean...
00:35:47 | Shay, I'm not...
00:35:48 | I'm not telling you anything
00:35:49 | you don't already know.
00:35:52 | How and when you transition
00:35:54 | is about you.
00:35:57 | You're not gonna let some troll
00:35:59 | bully you out of a choice.
00:36:01 | So you can't let the fans do it either.
00:36:04 | Even the ones that mean well.
00:36:05 | And, dude, I'm telling you,
00:36:06 | you are going to have exactly
00:36:08 | zero problems helping people understand.
00:36:13 | You are extremely gifted at Twitter.
00:36:17 | As my Google hits would prove.
00:36:21 | And hey, in a year,
00:36:23 | if you want the surgery,
00:36:26 | I'll be right there with you.
00:36:50 | Doctor.
00:36:54 | You all right?
00:37:09 | It's not something you have to worry about.
00:37:17 | Come on, Sarah.
00:37:19 | Just one more.
00:37:24 | You can do it, Sarah.
00:37:29 | Sarah.
00:37:32 | You're a very good brother.
00:37:36 | Nobody has ever said that to me.
00:37:43 | Sarah.
00:37:45 | You did it.
00:37:48 | You did it!
00:37:49 | Um, um,
00:37:51 | can I get the, uh, transplant team?
00:37:53 | - Now? - Max.
00:37:55 | - Okay, we gotta get... - What? What?
00:37:57 | Here, listen to her.
00:38:00 | Listen.
00:38:03 | Luna.
00:38:05 | She did it.
00:38:09 | Come here.
00:38:49 | - Hello? <i>- Sharpe?</i>
00:38:50 | <i>Panthaki. Got good news and good news.</i>
00:38:52 | Dr. Goodwin is a candidate for therapy.
00:38:56 | He'll be thrilled to hear it.
00:38:59 | What's the other good news?
00:39:01 | I'm on my way to your office.
00:39:03 | You are?
00:39:05 | <i>I have to pick up his cell samples and give you some paperwork.</i>
00:39:08 | Oh, well, uh, I-I'm sure we can have someone pick that up.
00:39:11 | It's too risky. See, this paperwork includes
00:39:14 | two tickets to see Lauryn Hill at BAM.
00:39:21 | Hey, if, uh, if I was off-base here,
00:39:24 | I apologize. I just, uh...
00:39:26 | I was just thinking about
00:39:28 | what to do with the extra ticket.
00:39:30 | Well, I might have a suggestion.
00:39:34 | <i>Dr. Mendez, ER One.</i>
00:39:36 | <i>Dr. Mendez to ER One.</i>
00:39:42 | How's she doing?
00:39:44 | Really well.
00:39:46 | Thanks to you.
00:39:47 | Good.
00:39:49 | The next few weeks are critical, so
00:39:50 | stay close to her.
00:39:52 | And keep us informed.
00:39:55 | My wife is an optimist.
00:39:58 | And the minute she found out
00:40:02 | that it was your sister,
00:40:04 | she had me arrange this.
00:40:12 | It's her way of thanking you both.
00:41:43 | Max?
00:41:45 | Oh, my God.
00:41:47 | Max.
00:41:48 | Max!
00:41:50 | Oh, my God!
00:41:53 | Oh, my God.
00:41:55 | Help!
00:41:58 | Help!
00:42:01 | Someone!
00:42:02 | Anyone!
00:42:05 | Oh, my God.
00:42:07 | Anyone...
00:42:08 | Help!
