 | ﻿1
00:34:21 | Wards of the state? Um, ten?
00:34:24 | Seems rather a lot.
00:34:25 | Well, it is, but I wish I could take on more.
00:34:28 | There are so many seniors out there alone.
00:34:30 | No husband or wife, no children.
00:34:33 | And the ones like Walter, they require
00:34:35 | even more time and attention.
00:34:36 | Even more care.
00:34:40 | You mean like that?
00:34:49 | Yeah, like that.
00:34:55 | I have an idea.
00:35:00 | <i>Well, this is one for the books.</i>
00:35:02 | You want me to terminate his guardianship?
00:35:04 | Yes, Your Honor.
00:35:06 | The ruling that I just confirmed in your favor?
00:35:08 | Yes, Your Honor.
00:35:10 | Can I ask why?
00:35:12 | Actually, it was Dr. Sharpe's idea.
00:35:15 | But there is one condition.
00:35:16 | One condition?
00:35:18 | If Mr. Jimenez is not going to be
00:35:20 | Mr. Brandt's guardian, who will?
00:35:23 | His wife.
00:35:25 | I didn't realize you were married, Mr. Brandt.
00:35:29 | That's the one condition.
00:35:30 | All I want is for someone to look out for Walter.
00:35:34 | Someone with his best interests at heart.
00:35:36 | And I accept.
00:35:38 | Me too.
00:35:46 | Dr. Goodwin, grazie.
00:35:48 | I apologize for any inconvenience.
00:35:51 | Oh, it's no inconvenience at all.
00:35:53 | Actually, that's not true. It was a lot of inconvenience.
00:35:57 | If there is any way I can express my gratitude,
00:36:00 | just let me know.
00:36:01 | Mm.
00:36:03 | Actually...
00:36:04 | Hm?
00:36:06 | There is.
00:36:09 | - Dr. Reynolds? - Oh, just in time.
00:36:13 | Hey, guys. Uh, Jimmy, I'd like you to meet someone.
00:36:15 | This is Cardinal Mancini, the Pope's right hand man.
00:36:19 | The Pope?
00:36:21 | Mm-hmm.
00:36:22 | It's a great honor, Cardinal, sir.
00:36:24 | We're big fans.
00:36:27 | I talked to His Holiness about your predicament.
00:36:32 | The Pope says it's cool.
00:36:43 | You guys will not believe
00:36:45 | - what I just went through. - Iggy.
00:36:46 | All right, so if we're gonna make the flashlight tour
00:36:48 | of the museum we gotta get going.
00:36:49 | - Put that away. - Ooh, hang on a second.
00:36:50 | What? What is it?
00:36:52 | She doesn't want to go.
00:36:53 | What are you talking about?
00:36:54 | Of course she wants to go. That's what
00:36:55 | we talked about. We're going, right?
00:36:57 | - Put that stuff away. - Iggy, Iggy.
00:36:58 | Stop talking and listen.
00:37:02 | Okay.
00:37:04 | Wanna tell him what you told me?
00:37:09 | Okay, come on. Come on, bug.
00:37:11 | You gotta tell me what's going on. What's wrong?
00:37:13 | The museum is scary.
00:37:15 | The museum is not scary, it's a museum.
00:37:18 | And you told me that you wanted to go, right?
00:37:20 | 'Cause you wanted to go.
00:37:24 | I... I just, uh...
00:37:27 | I...
00:37:30 | You know, I just... I wanna share all the things
00:37:32 | that I loved the most with you because that's my favorite part
00:37:35 | about being your dad.
00:37:37 | But maybe sometimes I'm not the... the best listener.
00:37:42 | Even though that is technically my job.
00:37:47 | Maybe sometimes at home you don't get the best of me.
00:37:52 | I'm sorry. I always want you to have the best of me.
00:37:58 | Okay?
00:38:00 | What do you think? Hug?
00:38:02 | You're in? Come here. Meet me half way.
00:38:04 | Get up here. Oh, my gosh you get so big.
00:38:07 | - Can I get in on that? - Of course.
00:38:09 | Mmm.
00:38:18 | Does anyone else wanna speak?
00:38:25 | All right, then.
00:38:27 | I'll see you guys tomorrow morning.
00:38:29 | I messed up.
00:38:32 | Uh...
00:38:36 | I was in trouble and...
00:38:41 | instead of asking for help...
00:38:44 | I just pushed everyone away.
00:38:49 | I didn't think I had any friends left.
00:38:52 | I thought, well,
00:38:54 | I ruin all my relationships.
00:38:59 | And I was wondering...
00:39:03 | Why even bother recovering, you know?
00:39:08 | Why not let myself sink deeper down the hole?
00:39:13 | Didn't think I had anything left.
00:39:15 | I have nothing to go back to.
00:39:20 | But then, um...
00:39:23 | the other night, uh...
00:39:26 | a friend of mine came to visit and...
00:39:32 | I'm just really grateful that he did.
00:39:38 | Thank you.
00:39:46 | Out of the night that covers me,
00:39:48 | black as the pit from pole to pole
00:39:50 | I thank whatever gods may be for my unconquerable soul.
00:40:32 | No!
00:40:34 | What have you done with my daughter?
00:41:07 | Jeez. Feels like I walked into
00:41:09 | the final scene of "Miss Saigon."
00:41:12 | We were worried about you, hon.
00:41:14 | Yeah, you scared us.
00:41:16 | Yeah, we, um... for a minute there
00:41:19 | we thought you were "Croaklahoma."
00:41:27 | Oh, my...
00:41:32 | Oh, that's twisted, man. I love it.
00:41:35 | You know, you also could have gone with "Oaklymphoma."
00:41:39 | See that's good. That's better.
00:41:40 | Or "A Little Night Mucus."
00:41:44 | "Fiddler on the Puke"? Does that work?
00:41:47 | - Ew. - It's good.
00:41:48 | Why is it ew? Why is that ew?
00:41:49 | "Catch me if you Cancer."
00:41:52 | "The King and Eye Cancer."
00:41:54 | Very specific.
00:41:57 | Good one, Mike. An actual musical.
00:41:59 | So "Anything Ghosts" is a pretty good one.
00:42:02 | "Anything Ghosts!"
00:42:05 | Uh, "Gurney Boys."
00:42:08 | It's a good one. That's a good one.
00:42:13 | How about this?
