 | ﻿1
00:34:56 | Can you tell me what happened?
00:35:00 | Ryder...
00:35:02 | he always said I should be dead
00:35:04 | like my dad.
00:35:06 | That day,
00:35:08 | I finally...
00:35:10 | I had to make it stop.
00:35:19 | What are you proposing, Dr. Frome?
00:35:21 | Well...
00:35:23 | Leo needs to be able to process
00:35:24 | all this displaced guilt.
00:35:26 | And he can't do that when he's buried
00:35:28 | in a drug-induced haze.
00:35:30 | He needs to be able to feel.
00:35:32 | He needs to be able to talk to somebody.
00:35:35 | Let him talk to me.
00:35:38 | Let me help him.
00:35:45 | - Charged to 20. - Clear.
00:35:49 | - All right, paddles in place. - How long do we keep this up?
00:35:50 | Paddles in place! Nurse, loupes!
00:35:53 | - Charged to 20. - Clear!
00:35:59 | Still nothing.
00:36:01 | Dr. Reynolds.
00:36:04 | Do we call it?
00:36:16 | What are you doing?
00:36:17 | Trying cardiac massage.
00:36:21 | That's not going to work.
00:36:22 | All I need is one beat.
00:36:24 | Just one.
00:36:25 | Come on.
00:36:29 | Dr. Reynolds.
00:36:31 | Dr. Reynolds.
00:36:32 | Hold on, no.
00:36:34 | I think I feel something.
00:36:37 | I feel something.
00:36:39 | Are you sure?
00:36:50 | She's back.
00:36:54 | You did it.
00:37:14 | So...
00:37:20 | The Gad Ko worked.
00:39:11 | Please leave your message.
00:39:24 | I know it's been a long time.
00:39:28 | Too long.
00:39:32 | Please call back.
00:39:38 | I'm here.
00:40:08 | - Max. - Hi.
00:40:11 | How is she?
00:40:13 | Better, but I'm still concerned.
00:40:15 | She needs to be on bed rest until she stops spotting.
00:40:18 | Okay.
00:40:20 | She can't be put under any stress...
00:40:23 | physical or emotional.
00:40:25 | It could hurt her and the baby.
00:40:28 | Understand?
00:40:31 | Yeah.
00:40:54 | Hey.
00:40:59 | What's wrong?
00:41:12 | I, um...
00:41:16 | I...
00:41:18 | Hey.
00:41:20 | Remember?
00:41:22 | You promised...
00:41:24 | to let me in.
00:41:33 | Just tell me one thing.
00:41:37 | Just one true thing.
00:41:47 | I love you.
