 | ﻿1
00:35:33 | - BP 160 over 110. - How we doing
00:35:34 | - with that second... - Draw a chem 24
00:35:36 | and coag panel. Let's get the fetal monitor on.
00:35:38 | - How can I help? - By getting out of the way.
00:35:40 | - This is my wife. - And she needs you.
00:35:42 | - Oh, God. - Off the o2.
00:35:46 | One, two, three.
00:35:47 | Baby's in distress.
00:35:49 | - No... - You're okay, I'm right here.
00:35:51 | - I'm with you. - Push 4 mag sulfate.
00:35:53 | - Max. - No, no, just focus on me.
00:35:54 | I'm right here.
00:35:56 | Ultrasound's up.
00:36:00 | She's complete previa.
00:36:02 | - What's that? - It means your placenta
00:36:04 | is obstructing your cervix. There's nowhere
00:36:05 | for the baby to go.
00:36:07 | Corticosteroids and a unit of O-negative,
00:36:09 | and type and cross.
00:36:11 | - This is because of me. - You did nothing wrong.
00:36:14 | - It's my fault. - Georgia, if we can't control
00:36:17 | the bleeding, we're going to need to do
00:36:18 | an emergency caesarean, understand?
00:36:20 | The baby is not ready. She's not ready.
00:36:22 | We're not gonna have a choice.
00:36:24 | - Is she still bleeding? - Bleeding's slowed down.
00:36:26 | I still want a transfusion,
00:36:28 | and someone tell me baby's heart rate?
00:36:29 | - I can't find it. - What?
00:36:32 | I can't find the baby's heart beat.
00:36:39 | Suzanne?
00:36:41 | - Come on. - It's okay.
00:36:43 | Suzanne...
00:36:46 | Where are you?
00:36:52 | There you are, baby girl.
00:36:53 | Oh, God.
00:37:00 | Looking good.
00:37:02 | It's okay.
00:37:06 | Does baby have a name yet?
00:37:13 | Luna.
00:37:15 | ♪ When you try your best but you don't succeed ♪
00:37:22 | ♪ When you get what you want
00:37:24 | ♪ But not what you need
00:37:29 | ♪ When you feel so tired
00:37:31 | ♪ But you can't sleep
00:37:34 | ♪ Stuck in reverse...
00:37:37 | Dr. Frome?
00:37:42 | ♪ When the tears come streaming ♪
00:37:44 | ♪ Down your face
00:37:49 | ♪ When you lose something
00:37:51 | ♪ You can't replace
00:37:57 | ♪ Lights will guide you home
00:38:04 | ♪ And ignite your bones
00:38:11 | ♪ And I will try
00:38:15 | ♪ To fix you
00:38:21 | Oh...
00:38:23 | Mommy.
00:38:24 | ♪ When the tears come streaming ♪
00:38:26 | ♪ Down your face
00:38:30 | ♪ When you lose something
00:38:33 | Mija...
00:38:39 | ♪ Lights will guide you home ♪
00:38:46 | ♪ And ignite your bones
00:38:52 | ♪ And I will try
00:38:56 | ♪ To fix you
00:39:10 | Alaim, that shot they gave you in Liberia...
00:39:12 | they might have thought it was Ebola,
00:39:14 | but it wasn't.
00:39:16 | It was the Lassa virus, which is just as deadly...
00:39:19 | except, as Dr. Bloom can tell you,
00:39:22 | the Lassa virus can be treated
00:39:24 | with antiviral medication,
00:39:26 | which we gave you.
00:39:32 | - ♪ Tears stream
00:39:35 | ♪ Down your face
00:39:38 | ♪ When you lose something
00:39:41 | - Nice job, Dr. Bloom. - ♪ You cannot replace...
00:39:44 | You wanna go and grab a drink?
00:39:46 | Seriously? Now?
00:39:48 | I'm talking about a nice glass of scotch.
00:39:51 | What are you talking about?
00:39:52 | Yeah. Yeah, I could use a drink.
00:39:59 | ♪ Lights will guide you home ♪
00:40:05 | ♪ And I will try
00:40:09 | - Dr. Sharpe. - ♪ To fix you
00:40:10 | I hope I'm not interrupting.
00:40:12 | No, no, I was just, um...
00:40:16 | my sister was here...
00:40:18 | in this room a long time ago and I was just, uh...
00:40:22 | Introducing her to someone.
00:40:27 | I, um...
00:40:28 | I saw the Farmer's Market.
00:40:30 | Oh, yeah? Did you buy anything?
00:40:32 | Couldn't. They were sold out.
00:40:37 | Made a few changes while you were gone.
00:40:42 | I didn't think you were coming back.
00:40:44 | Neither did I.
00:40:47 | So much death here.
00:40:50 | It got to you, didn't it?
00:40:53 | No, actually. I became immune to it,
00:40:56 | which is even worse.
00:41:00 | So why did you come back?
00:41:04 | Because of you.
00:41:08 | People are excited, Max.
00:41:10 | For the first time in a long time,
00:41:12 | they are excited to be doctors again.
00:41:16 | I wanna be excited too.
00:41:27 | But you need to slow down.
00:41:30 | Yeah.
00:41:32 | I get that a lot.
00:41:36 | You have cancer.
00:41:41 | Squamous cell carcinoma.
00:41:48 | But you knew that, didn't you?
00:41:54 | How can I help?
00:42:15 | Synced & corrected by -robtor- www.MY-SUBS.com
