 | ﻿1
00:34:48 | Did they even want me here at all?
00:34:58 | Why did you?
00:35:05 | Gotta see the truth.
00:35:08 | To write the truth.
00:35:14 | <i>Unstoppable, you heard me?</i>
00:35:16 | <i>Oh, man. Stop fronting.</i>
00:35:18 | <i>You know I'm the brains of the operation.</i>
00:35:33 | <i>Get off, man. That's not funny.</i>
00:35:35 | <i>It's not funny. No brains.</i>
00:35:36 | <i>No brains.</i>
00:35:38 | <i>♪ Too blind</i>
00:36:13 | <i>♪ So how's it gonna be</i>
00:36:20 | <i>♪ When it all</i>
00:36:21 | Hey, Martin, it's me.
00:36:24 | Do you think I could take a rain check on date night tonight?
00:36:26 | I just, um...
00:36:27 | I really wanna be with you and the kids.
00:36:37 | You know, there might not have even been
00:36:39 | a patient to save if I hadn't done the pericardiocentesis.
00:36:43 | Yeah, and I wanted to tell you that you did it perfectly.
00:36:46 | I know I did.
00:36:48 | I didn't need... nor would I ask... for your opinion.
00:36:52 | Look, Floyd, you're an incredibly gifted
00:36:54 | doctor who heads up a world-class department.
00:36:56 | But so am I.
00:36:58 | Yeah. You're right.
00:37:04 | So we're good?
00:37:06 | I don't know.
00:37:08 | Are we?
00:37:09 | I mean, I don't know.
00:37:11 | I really don't want no static at work after this.
00:37:14 | Agreed.
00:37:17 | Well, you sound like you're still in your feelings, so...
00:37:19 | Oh, my God.
00:37:21 | You just can't help yourself, can you?
00:37:23 | You know, for the record, the spleen is way outside
00:37:26 | of cardiac's protocol.
00:37:28 | <i>"Yesterday morning, at 7:38 a.m.,</i>
00:37:32 | <i>a bullet ripped through New Amsterdam."</i>
00:37:37 | <i>"The bullet tore doctors apart.</i>
00:37:42 | <i>It tore families apart."</i>
00:37:47 | <i>"It tore communities apart."</i>
00:37:59 | <i>"It tore Jalen Pagan's body apart."</i>
00:38:10 | "And although the hardworking doctors of New Amsterdam
00:38:13 | couldn't save Jalen's life, they all did their job."
00:38:19 | <i>♪ How's it gonna be</i>
00:38:22 | "Except the bullet did its job better."
00:38:27 | <i>♪ To cycling trivialities</i>
00:38:29 | That is the truth.
00:38:33 | Not one of you is at fault.
00:38:39 | Not one of you is to blame.
00:38:46 | I know you could all be working someplace else.
00:38:49 | Making...
00:38:52 | Making more money.
00:38:53 | <i>♪ Cycling trivialities</i>
00:38:55 | Working less hours.
00:39:00 | But you're here.
00:39:03 | And I'm so grateful.
00:39:10 | Today is a new day.
00:39:21 | Go.
00:40:00 | The "Nutella" didn't spread.
00:40:09 | I should stop calling it Nutella.
00:40:14 | It's not Nutella. It's cancer.
00:40:19 | I should start being honest.
00:40:25 | At least with myself.
00:40:32 | I want to have a baby.
00:40:36 | Okay.
00:40:39 | But I'm single and on the wrong side of 35.
00:40:43 | I'd have to do injections and deal with epic mood swings
00:40:46 | if I even wanna give myself a chance.
00:40:51 | I don't know why I'd wanna bring a child...
00:40:53 | a brown child... into this world.
00:40:58 | There are a thousand reasons not to.
00:41:02 | But the only way to beat death...
00:41:07 | is life.
00:41:12 | There's a word for it.
00:41:16 | Surrogacy.
00:41:22 | Hope.
