 | ﻿1
00:39:16 | Three Michelin-starred restaurants
00:39:17 | in walking distance.
00:39:27 | But you won't be joining me, will you?
00:39:31 | I can't.
00:39:35 | Akash, I am so sorry.
00:39:39 | Right now, I can't imagine...
00:39:41 | sitting on a panel defending traditional chemotherapy
00:39:45 | when my day has been one long, crushing example
00:39:48 | of precisely how traditional chemotherapy can fail.
00:39:54 | This is about Max.
00:39:58 | Yes, it is.
00:40:03 | Max helped me rediscover my love of medicine
00:40:07 | and got me back in the hospital.
00:40:09 | And it's not just me.
00:40:11 | You can see it on the faces of all the doctors.
00:40:15 | All the nurses. All the staff.
00:40:18 | He has helped them all so much, so profoundly.
00:40:22 | And now...
00:40:24 | it's our turn to help him.
00:41:39 | Max.
00:41:41 | You're not answering your phone, so...
