 | ﻿1
00:36:31 | I could have saved her, you know?
00:36:33 | I mean, I could have saved my mom.
00:36:35 | You were a kid, that is not your job.
00:36:37 | Then whose was it?
00:36:38 | I mean, I was all they had, and then I just... I just left.
00:36:43 | Listen to me.
00:36:46 | There are people all over the world
00:36:48 | with families just like yours.
00:36:50 | All over the world.
00:36:52 | And many of them, most of them,
00:36:56 | they never get out.
00:37:00 | You saved the only person that you could save.
00:37:03 | You did not fail.
00:37:04 | What you did was an act of incredible strength.
00:37:11 | I don't feel strong.
00:37:16 | You only have to be strong enough to do one more thing.
00:37:27 | I need help.
00:37:29 | Okay.
00:37:33 | We can do that.
00:37:35 | Okay?
00:37:41 | Were you, uh,
00:37:42 | were you really clearing me to go back to work?
00:37:46 | And let a drug addict loose in the ED?
00:37:49 | God, no.
00:37:50 | You kidding me?
00:38:21 | Hey.
00:38:23 | Hey.
00:38:27 | I wasn't expecting to see you.
00:38:30 | Because I cut you off at the knees?
00:38:31 | I came on too strong. It's a personality defect.
00:38:35 | No, you didn't, and it's not.
00:38:38 | It was spontaneous and fun
00:38:42 | and completely lovely.
00:38:46 | And that's what made it utterly terrifying for me.
00:38:55 | I haven't wanted to take a chance on something...
00:38:57 | um, on someone in a really long time.
00:39:01 | I mean, I used to be a person who took chances,
00:39:05 | and I really wanna be that person again.
00:39:07 | You don't have to explain.
00:39:08 | No, I want to.
00:39:09 | You make me want to.
00:39:13 | I... I have baggage.
00:39:18 | And it comes with me wherever I go.
00:39:22 | And to be honest, I'm so tired of dragging it around with me.
00:39:31 | Is that an overnight bag?
00:39:33 | Yes.
00:39:35 | I have literally brought my baggage with me.
00:39:40 | But only 'cause there's
00:39:42 | a Radiohead concert in Philadelphia.
00:39:45 | Any interest in going with me?
00:39:57 | Of all the windows in all the hallways in this hospital,
00:40:01 | you had to stand in front of mine.
00:40:03 | Get your own window.
00:40:06 | I needed your advice today, my friend,
00:40:08 | but you were busy.
00:40:12 | Yeah, I mean, that happens sometimes.
00:40:15 | As a result, I managed to lose
00:40:19 | my only friend
00:40:22 | and my only son.
00:40:25 | I'm sure it's not that bad.
00:40:28 | It is that bad.
00:40:30 | Oh.
00:40:33 | Okay, sorry.
00:40:39 | So what do I do now?
00:40:44 | Iggy, I need you to help me.
00:40:49 | Okay.
00:41:05 | How's the VIP?
00:41:08 | Not feeling very important.
00:41:12 | Well, you are,
00:41:13 | to me, to everyone.
00:41:19 | It's gonna be hard, but... when you make it...
00:41:25 | Your job's gonna be right here waiting for you.
00:41:29 | My job means everything to me, Max.
00:41:35 | I know the feeling.
