 | ﻿1
00:35:56 | it's... it's not helping. You know?
00:35:59 | You mean me?
00:36:02 | And me.
00:36:04 | And this hospital.
00:36:09 | That boy is the pride of my life.
00:36:11 | I know.
00:36:13 | He needs his father.
00:36:14 | Someone who will... loves him.
00:36:17 | Who will run through walls for him.
00:36:19 | No, no, no. Listen, listen, listen.
00:36:21 | You're trying to fix him.
00:36:25 | We're all trying to fix him.
00:36:27 | And on... on a very deep...
00:36:30 | profound level, Tony feels that.
00:36:34 | He knows it, and it's making him worse.
00:36:37 | This place will accept him as he is.
00:36:41 | You're telling me
00:36:43 | to stop trying to make him better?
00:36:47 | To not be his father?
00:36:50 | You told me...
00:36:52 | that to help Tony...
00:36:55 | you'd be willing to risk losing some of him.
00:37:01 | This is how you do that.
00:37:20 | Andy?
00:37:25 | You gonna take away my apartment?
00:37:27 | No.
00:37:30 | I don't know what to do.
00:37:34 | I... I guess I just like it here.
00:37:39 | Think we're the only ones.
00:37:42 | You are always welcome here.
00:37:46 | When you're sick.
00:37:48 | And when you're not sick,
00:37:49 | we have a lot of people that we have to take care of,
00:37:53 | and that's just the way it has to be.
00:37:56 | I'll... I'll leave.
00:37:57 | No problem.
00:37:59 | Excuse me?
00:38:01 | Sorry, does anyone know how to get to the ICU?
00:38:03 | Oh, dude, you can't get to the 12th floor
00:38:05 | from this building.
00:38:06 | You gotta take the elevator to the 3rd floor,
00:38:09 | then take the breezeway to Harriman.
00:38:11 | Then you take the second set of elevators to 12.
00:38:14 | Then you walk to the end of the hall.
00:38:16 | Thanks, man.
00:38:17 | You're a lifesaver.
00:38:19 | Andy...
00:38:22 | Do you know how to get to the Oncology Ward?
00:38:24 | Of course, I've had many the nonexistent tumor
00:38:27 | examined there.
00:38:29 | How would you like to start paying off that apartment?
00:38:32 | How?
00:38:33 | By spending a little more time at New Amsterdam.
00:38:39 | Hey, champ.
00:38:40 | You got time to rap for a minute?
00:38:45 | I got something to tell you.
00:38:48 | And I'm hoping you can still be proud of me.
00:39:09 | I... I can draw here?
00:39:13 | You can draw and paint...
00:39:16 | and just be you.
00:39:21 | If you want, Tony.
00:39:23 | If it'll make you happy, I'll let you go.
00:39:48 | Lauren.
00:40:10 | Done enough good for one day?
00:40:14 | Think I'm gonna puke.
00:40:16 | We paid enough for those chairs.
00:40:18 | I think that our Medical Director deserves
00:40:20 | to try them out sometime.
00:40:26 | I don't want everyone to see me so...
00:40:30 | Weak.
00:40:32 | You know?
00:40:33 | It's why I can't let Georgia come.
00:40:39 | Why I can't sit in that chair.
00:40:44 | Everybody's gonna see me.
00:40:52 | The answer's yes, Max.
00:40:57 | I'll be your deputy.
00:41:00 | - But you... - Go.
00:41:02 | Be weak.
00:41:03 | Sit.
00:41:07 | I won't watch.
00:41:30 | Millie.
00:41:31 | Glaciers are moving. Children are being born.
00:41:34 | Can you shuffle any faster?
00:41:36 | I... I think I just went from a stage three
00:41:39 | to a stage four.
00:41:40 | Yeah, yeah, yeah.
00:41:43 | Room for a fourth?
00:41:44 | Yeah, always.
00:41:47 | Unfortunately.
00:41:48 | Loving your slipper game, dude.
00:41:49 | Oh, yeah, thanks.
00:41:51 | I'm, uh, feeling pretty good about it.
00:41:53 | Those are, uh, pretty sharp yourself.
00:41:58 | Okay, so, uh, these are mine, I take it.
00:42:01 | Whose are those?
00:42:03 | Those are Stevie's.
00:42:04 | Our old fourth.
00:42:06 | We always deal him in.
00:42:09 | Mm.
00:42:10 | You know how to play euchre, Max?
00:42:13 | Uh, I'll catch on.
