 | ﻿1
00:34:30 | I know it sounds...
00:34:33 | silly...
00:34:35 | but...
00:34:37 | the hardest part of every day is...
00:34:42 | just getting out of bed.
00:34:47 | I lay there thinking about
00:34:51 | all the things I have to get done.
00:34:54 | I imagine it all in my mind.
00:34:58 | And one by one,
00:35:00 | I fail at everything.
00:35:06 | I don't finish my schoolwork.
00:35:10 | I'm late for work.
00:35:13 | I say the wrong thing at home, and...
00:35:17 | then I think maybe I shouldn't even try.
00:35:21 | So I lay there for a while...
00:35:27 | All the time, wishing
00:35:30 | that I could just tell my mom...
00:35:32 | How much pressure I feel
00:35:35 | to make her proud.
00:35:40 | Ma!
00:35:45 | I told your mother how we will
00:35:47 | bill your insurance.
00:35:50 | She said it was quite clever.
00:35:53 | I... yeah, I would like to... if it's okay with you...
00:35:57 | see the two of you together.
00:36:02 | I want you to get better.
00:36:05 | I'm sorry.
00:36:07 | I need help.
00:36:15 | We all need help.
00:36:35 | Surprise!
00:36:44 | - Yeah, dawg! - Yeah!
00:36:47 | Did you do all this?
00:36:49 | It's no big deal.
00:36:53 | Thank you.
00:36:54 | Seriously.
00:36:57 | How amazing are you?
00:37:01 | Aww.
00:37:07 | Paging Dr. Reynolds.
00:37:09 | You are urgently needed
00:37:10 | in the karaoke department!
00:37:18 | How did you know?
00:37:19 | Honestly, Bloom told me.
00:37:23 | I believe I said "urgently needed"?
00:37:25 | - Yeah. - Yeah, come on!
00:37:26 | Whoo!
00:39:12 | Rabbi Skillman's surgery is looking good.
00:39:14 | Yeah, I got a text from Dr. Anders.
00:39:17 | I'm so relieved.
00:39:19 | Rolled the dice and came up huge.
00:39:23 | Maybe you should do the same.
00:39:25 | Choosing a donor.
00:39:31 | I still miss him.
00:39:36 | His name was Muhammad.
00:39:40 | Internal medicine.
00:39:44 | One of the good ones.
00:39:47 | We were completely out of our minds for each other.
00:39:51 | You know what that's like?
00:39:55 | He asked me to marry him.
00:39:58 | We were gonna have kids.
00:40:00 | The whole thing.
00:40:04 | You broke up?
00:40:09 | Brain aneurysm.
00:40:15 | All our plans, just...
00:40:22 | And now here I am, freezing eggs
00:40:25 | and asking strangers for help.
00:40:39 | I feel like I'm b...
00:40:44 | I feel like I'm betraying him,
00:40:45 | and I... I don't know if it's worth it.
00:40:50 | It's worth it.
00:41:05 | Reynolds.
00:41:11 | We should stop him before he moves onto prog rock.
00:41:14 | Yeah, I didn't even know he could go that high.
00:41:16 | I mean, that is...
00:41:20 | And would you cancel my chemo tomorrow?
00:41:22 | I wanna try precision-targeted therapy.
00:41:27 | Clinical trials?
00:41:29 | Mm.
00:41:30 | Chemo's gonna take the life out of me, and I...
00:41:34 | I wanna keep running this hospital.
00:41:36 | I want to be there
00:41:38 | for Georgia and the baby.
00:41:40 | Max, we had a plan.
00:41:43 | I know, but I don't want to be a patient.
00:41:46 | I just want to be myself.
00:41:48 | It's too big a risk.
00:41:53 | It's a risk I have to take.
