 | ﻿1
00:30:35 | And I would be dead if not for her.
00:30:37 | She helps me to say no.
00:30:40 | She reminds me to always think of tomorrow.
00:30:42 | She keeps me alive.
00:30:44 | And yet you work on a vineyard...
00:30:47 | Surrounded by temptation every day.
00:30:49 | Miguel helps me with that.
00:30:51 | Never lets the others tempt me with the angel's share.
00:30:53 | "Angel's share"?
00:30:54 | In the barrels, the top layer of wine?
00:30:57 | It evaporates.
00:30:58 | They call that the angel's share.
00:31:01 | I like that.
00:31:03 | So do all my friends, believe me,
00:31:04 | and all the other workers.
00:31:07 | At the end of a shift,
00:31:08 | they would dip into the crush and drink.
00:31:10 | After the way they treated us,
00:31:12 | they felt like they deserved a little taste.
00:31:17 | Well, I'm sure the angels would agree.
00:31:26 | Blood pressure 60 over palp.
00:31:28 | - Then he's fading fast. - Add Dobutamine.
00:31:30 | Ten micrograms per minute.
00:31:32 | It's odd that his heart rate is 78.
00:31:33 | It should be 178. The antivirals aren't working.
00:31:36 | Mariana!
00:31:37 | Mariana, hang a bag of streptomycin!
00:31:39 | Wait, no, no, no, no, no!
00:31:40 | The hantavirus is affecting his heart!
00:31:41 | He needs a pacing wire.
00:31:43 | No, He needs streptomycin, okay?
00:31:44 | I-I don't have time to explain.
00:31:45 | Do you trust me or not?
00:31:50 | I am setting up a pacing wire.
00:32:01 | Lauren, you open this door!
00:32:04 | Lauren!
00:32:05 | What are you doing? Don't do this!
00:32:09 | Call Dr. Goodwin.
00:32:28 | Ready?
00:32:30 | Come here.
00:32:31 | Here we go.
00:32:37 | Mommy, will you be able to see me?
00:32:40 | - Oh, I hope so, honey. - Almost there.
00:32:56 | What do you see, Mrs. Thompson?
00:33:01 | Mommy?
00:33:11 | It's okay, baby.
00:33:16 | Because in my head and my heart, I see you...
00:33:19 | so clearly, okay?
00:33:21 | I see you perfectly.
00:33:24 | I don't understand.
00:33:26 | I thought you said it was gonna work?
00:33:31 | The tumors were destroyed.
00:33:34 | Surgery should have worked.
00:33:39 | There must be something we missed.
00:33:54 | Miguel Arroyo is stable.
00:33:56 | Let's, um... let's treat the others
00:33:58 | for oropharyngeal tularemia.
00:34:01 | They got it from drinking partially fermented wine
00:34:03 | right out of the barrels.
00:34:08 | That's why Ivan never showed signs of illness.
00:34:10 | He's sober.
00:34:14 | You know, you and I working together like this...
00:34:19 | It's not gonna work.
00:34:22 | You're right.
00:34:29 | Oh, hey, how was your radiation treatment?
00:34:31 | Mm, like a relaxing vacation...
00:34:33 | at Chernobyl.
00:34:35 | Right.
00:34:36 | Henry, hi.
00:34:38 | Um...
00:34:40 | if this is about the exit paperwork,
00:34:42 | I was about to get to it.
00:34:43 | Yeah, good. Great, okay.
00:34:45 | Don't get to it.
00:34:48 | Excuse me?
00:34:50 | Because you're not exiting.
00:34:55 | Can I tell him because of your whole throat thing?
00:34:56 | Could I stop you if I wanted to?
00:34:58 | No.
00:34:59 | Okay, I am, uh...
00:35:01 | very happy to tell you that we here at New Amsterdam
00:35:04 | would officially like to offer you
00:35:06 | the brand-new position of Chair of Telemedicine.
00:35:10 | - "Telemedicine"? - Video conferencing.
00:35:12 | We can reach our sister hospitals
00:35:14 | in Latin American, disaster sites,
00:35:16 | war zones, all around the world.
00:35:18 | Yeah, all in need of experienced doctors like you
00:35:20 | to help guide and consult them through complicated surgeries.
00:35:23 | Surgeries that you've done hundreds of times.
00:35:26 | I, uh...
00:35:31 | Thank you.
00:35:32 | It's your experience that's irreplaceable...
00:35:36 | not your hands.
00:35:45 | I just don't see anything.
00:35:47 | May I touch your face to perform an examination?
00:35:49 | Yeah, that's fine.
00:35:51 | - Please close your eyes. - Mm.
00:35:57 | I would like to try latanoprost.
00:36:00 | That's...
00:36:05 | Uh, what's wrong?
00:36:06 | Your eyes are harder than they should be.
00:36:09 | This indicates glaucoma might have developed.
00:36:12 | But there is no way you would have ever known about it.
00:36:15 | There's always a catch, right?
00:36:21 | Please lean your head back for me.
00:36:24 | Yeah.
00:36:30 | Blink.
00:37:21 | Oh, that's a beautiful drawing, baby.
00:37:31 | Yeah.
00:37:33 | Oh.
00:37:36 | Can you see us?
00:37:38 | Yes, my love, I can see you.
00:37:41 | - Can you see me? - I can see you.
00:37:43 | You can?
00:37:49 | I can see.
00:37:56 | It turns out being Dr. Merritt
00:37:57 | does have its advantages.
00:38:04 | Come here. Oh...
00:38:09 | I see you.
00:38:12 | Retractor.
00:38:25 | Hey.
00:38:27 | Oh, looks like someone's feeling better.
00:38:31 | No, don't thank me.
00:38:34 | Thank your brother and his santo.
00:38:37 | She told me the answer.
00:38:38 | - El Anima Sola? - Yes.
00:38:41 | You two are really lucky to have each other.
00:38:44 | I, uh...
00:38:46 | don't really get along with my real sister.
00:38:48 | But what you two have...
00:38:51 | you're gonna rebuild.
00:38:54 | I know it.
00:38:57 | Here.
00:38:58 | Please, for you.
00:39:00 | - No, I-I can't... - Yes, yes, yes.
00:39:01 | I insist.
00:39:03 | My brother, he will take care of me,
00:39:05 | and Anima Sola, she will take care of you.
00:39:13 | Thank you.
00:39:33 | Max?
00:39:37 | What's wrong?
00:39:44 | I've, um...
00:39:47 | I've been round and round in my head,
00:39:48 | but I can't see that there's any other way.
00:39:51 | Helen?
00:39:56 | This is harder than I thought.
00:40:02 | I think that I need to report an impaired physician.
00:40:05 | No, we already took care of it.
00:40:06 | - There's no... - Max...
00:40:08 | I'm talking about Bloom.
00:40:18 | Babe, is that you?
00:40:19 | Yep.
00:40:27 | - Hey. - Hi.
00:40:30 | How is the guy who's not about
00:40:32 | to let cancer slow him down?
00:40:36 | Profoundly humbled.
00:40:43 | I made dinner.
00:40:46 | Steak, baked potato, and broccoli.
00:40:48 | Wow.
00:41:05 | Chemo?
00:41:07 | Radiation.
00:41:09 | - My throat, it's already... - Oh, babe.
00:41:12 | Helen said that I wouldn't even feel it
00:41:15 | for four to five days.
00:41:16 | Well, you really are special.
00:41:18 | So special.
00:41:22 | It smells...
00:41:24 | it smells amazing.
00:41:27 | - Sorry. - Hey...
00:41:31 | you have nothing to be sorry about.
00:41:33 | Maybe you should put me in the return pile.
00:41:36 | Nope.
00:41:38 | You are a keeper.
00:41:53 | Stay there.
